order_id,user_id,product_id,order_date,quantity,discount_ratio,pay_date
849.0,154.0,15.0,2023-02-08,11.0,0.05436460875505268,2023-02-11
873.0,106.0,5.0,2023-02-16,11.0,0.004627559717621444,2023-02-17
876.0,49.0,5.0,2023-02-14,11.0,0.006761589723317436,
890.0,217.0,15.0,2023-02-27,11.0,0.003905830196285033,
892.0,1025.0,6.0,2023-01-25,11.0,0.027297685295375365,2023-01-26
896.0,1226.0,9.0,2023-02-27,11.0,0.014880085311008075,
979.0,166.0,13.0,2023-02-21,11.0,0.05539933688260139,2023-02-24
982.0,510.0,5.0,2023-02-19,11.0,0.004725409572893539,2023-02-24
1000.0,1267.0,19.0,2023-02-06,11.0,0.0030326990092621373,2023-02-11
1009.0,1151.0,19.0,2023-02-05,11.0,0.026210883837902266,
1149.0,437.0,9.0,2023-02-24,11.0,0.039348985412194164,
1156.0,946.0,13.0,2023-01-02,11.0,0.027236591597339592,2023-01-05
1187.0,484.0,1.0,2023-02-01,11.0,0.003238480601614422,2023-02-01
1209.0,37.0,13.0,2023-02-02,11.0,0.019052628000720804,2023-02-06
1224.0,891.0,5.0,2023-01-03,11.0,0.041801776959936254,2023-01-09
1225.0,1468.0,11.0,2023-01-26,11.0,0.027387737362809986,2023-01-29
1242.0,873.0,15.0,2023-01-01,11.0,0.03144076134573865,2023-01-01
1297.0,41.0,7.0,2023-01-10,11.0,6.145365832068578e-05,2023-01-18
1304.0,839.0,9.0,2023-01-10,11.0,0.04720043054211224,2023-01-10
1315.0,225.0,13.0,2023-01-24,11.0,0.02313178432700849,2023-01-27
1368.0,658.0,9.0,2023-02-02,11.0,0.045104147064007734,2023-02-03
1417.0,1098.0,9.0,2023-02-11,11.0,0.0949505849426395,2023-02-14
1426.0,563.0,15.0,2023-01-23,11.0,0.01891166308567649,2023-01-27
1444.0,996.0,5.0,2023-01-19,11.0,0.03615302451600991,2023-01-20
1494.0,63.0,3.0,2023-02-13,11.0,0.00329790498594089,2023-02-14
1532.0,324.0,6.0,2023-02-03,11.0,0.0019323326706046139,2023-02-08
1565.0,123.0,9.0,2023-02-10,11.0,0.04042274862530113,2023-02-12
1596.0,1112.0,1.0,2023-02-18,11.0,0.032025572720870185,2023-02-18
1618.0,1439.0,19.0,2023-01-15,11.0,0.03172511607478477,2023-01-16
1627.0,672.0,1.0,2023-01-04,11.0,0.033346950376496216,2023-01-04
1665.0,281.0,6.0,2023-01-15,11.0,0.04576407305008807,2023-01-15
1670.0,1446.0,19.0,2023-01-16,11.0,0.04005604092640905,
1689.0,1083.0,13.0,2023-01-20,11.0,0.014396339283899174,2023-01-25
1794.0,1037.0,15.0,2023-01-27,11.0,0.024344163135957827,2023-02-01
1904.0,183.0,19.0,2023-02-28,11.0,0.05217731763636929,
1936.0,738.0,9.0,2023-01-29,11.0,0.05634122709727477,
1953.0,656.0,11.0,2023-02-21,11.0,0.006068919455679322,2023-02-26
1962.0,1014.0,1.0,2023-01-26,11.0,0.045931372741633725,2023-01-31
1971.0,636.0,13.0,2023-01-17,11.0,0.016777490714260285,2023-01-23
1979.0,1361.0,19.0,2023-02-12,11.0,0.007729332982263305,2023-02-18
1992.0,239.0,15.0,2023-01-09,11.0,0.006087399026398333,2023-01-10
1995.0,1309.0,6.0,2023-01-03,11.0,0.005665152524921723,2023-01-03
2040.0,706.0,13.0,2023-01-07,11.0,0.020588196717945127,2023-01-14
2045.0,1456.0,6.0,2023-02-23,11.0,0.00890692162284125,2023-02-23
2078.0,1413.0,1.0,2023-01-16,11.0,0.01253271395818328,2023-01-16
2100.0,102.0,5.0,2023-02-22,11.0,0.06193275679731094,2023-02-23
2166.0,958.0,9.0,2023-01-22,11.0,0.03666241884032551,
2190.0,342.0,13.0,2023-01-19,11.0,0.05471700004433974,2023-01-27
2199.0,1423.0,6.0,2023-01-11,11.0,0.00411583691202209,2023-01-11
2202.0,1051.0,15.0,2023-01-05,11.0,0.045348730450502334,2023-01-07
2203.0,712.0,15.0,2023-02-19,11.0,0.022550989606203057,2023-02-26
2211.0,507.0,9.0,2023-02-24,11.0,0.03600898150884301,2023-02-28
2222.0,1469.0,1.0,2023-01-08,11.0,0.0741744126253815,2023-01-13
2234.0,497.0,19.0,2023-02-15,11.0,0.015740689531649074,
2292.0,668.0,9.0,2023-01-21,11.0,0.053865199816414064,
2349.0,466.0,13.0,2023-02-03,11.0,0.005117878463912884,2023-02-07
2358.0,946.0,3.0,2023-02-15,11.0,0.044983036124323084,2023-02-20
2360.0,809.0,1.0,2023-01-11,11.0,0.018912515572663477,
2361.0,1362.0,5.0,2023-02-22,11.0,0.0018868026453270018,2023-02-28
2363.0,749.0,15.0,2023-02-09,11.0,3.2206514443250744e-05,2023-02-10
2376.0,505.0,6.0,2023-02-25,11.0,0.034260578876814364,2023-02-27
2388.0,1015.0,19.0,2023-01-08,11.0,0.010115939710129111,2023-01-11
2402.0,552.0,5.0,2023-02-07,11.0,0.006404704317150374,
2413.0,1180.0,5.0,2023-01-22,11.0,0.020309663669987755,
2441.0,1430.0,5.0,2023-02-07,11.0,0.056632474964579876,2023-02-07
2450.0,1113.0,5.0,2023-02-18,11.0,0.075891176907846,
2464.0,1402.0,13.0,2023-01-27,11.0,0.020383978668721034,
2470.0,930.0,15.0,2023-01-08,11.0,0.0015494809308830928,2023-01-11
2525.0,79.0,15.0,2023-01-16,11.0,0.06587221570068379,2023-01-25
2539.0,992.0,9.0,2023-02-24,11.0,0.0015330561163935676,
2575.0,1027.0,13.0,2023-02-23,11.0,9.363111399512283e-05,
2601.0,199.0,1.0,2023-02-20,11.0,0.011707586789413492,
2614.0,685.0,15.0,2023-01-12,11.0,0.0002662811319307606,2023-01-17
2622.0,661.0,5.0,2023-01-03,11.0,0.02812768613220556,2023-01-06
2644.0,378.0,15.0,2023-02-07,11.0,0.00894013248540575,2023-02-09
2677.0,627.0,1.0,2023-02-05,11.0,0.09437376063983297,
2715.0,1084.0,3.0,2023-02-09,11.0,0.004935878404791073,2023-02-10
2757.0,1353.0,19.0,2023-01-16,11.0,0.05514903087220737,2023-01-18
2798.0,1096.0,19.0,2023-01-30,11.0,0.010562615943018426,2023-02-05
2845.0,840.0,3.0,2023-02-06,11.0,0.01759095036784335,2023-02-06
2861.0,65.0,19.0,2023-01-18,11.0,0.04998551011624703,2023-01-25
2871.0,662.0,7.0,2023-01-24,11.0,0.02030217574636167,2023-01-25
2878.0,238.0,5.0,2023-01-12,11.0,0.003433877844497213,2023-01-12
2884.0,837.0,1.0,2023-01-06,11.0,0.005103076991829166,2023-01-06
2893.0,1301.0,1.0,2023-01-24,11.0,0.001684219883050224,2023-01-27
2925.0,214.0,11.0,2023-01-10,11.0,0.00874220633438325,2023-01-10
2938.0,1381.0,11.0,2023-02-02,11.0,0.041209485894318124,2023-02-04
2944.0,1327.0,11.0,2023-02-27,11.0,0.04470337872504366,
2953.0,780.0,11.0,2023-01-21,11.0,0.05938995512120925,
2969.0,681.0,13.0,2023-02-22,11.0,0.019028773411576883,2023-02-23
3041.0,754.0,3.0,2023-01-31,11.0,0.0708676293126215,2023-02-02
3158.0,373.0,9.0,2023-02-02,11.0,0.0031883487304745764,
3210.0,789.0,2.0,2023-02-24,11.0,0.003797654225099844,
3221.0,914.0,15.0,2023-02-26,11.0,0.004750379293926372,
3244.0,542.0,9.0,2023-02-12,11.0,0.049946843252669494,2023-02-12
3248.0,1479.0,15.0,2023-02-16,11.0,0.03458230468983312,2023-02-22
3252.0,1159.0,11.0,2023-02-06,11.0,0.0026414440088448877,
3266.0,708.0,13.0,2023-01-31,11.0,0.06906666983949526,
3270.0,916.0,2.0,2023-02-25,11.0,0.06798827151658482,2023-02-28
3292.0,1418.0,2.0,2023-02-26,11.0,0.06488559093974901,2023-02-28
3350.0,466.0,5.0,2023-01-18,11.0,0.04513867761924256,2023-01-20
3352.0,848.0,9.0,2023-01-29,11.0,0.03173489513005179,
3414.0,989.0,7.0,2023-02-08,11.0,0.015485284079995611,2023-02-10
3417.0,361.0,15.0,2023-01-21,11.0,0.042127682820539275,2023-01-26
3482.0,1257.0,3.0,2023-01-23,11.0,0.04179343405138777,2023-01-27
3499.0,530.0,9.0,2023-02-21,11.0,0.014345749813416724,2023-02-25
3507.0,1368.0,19.0,2023-01-15,11.0,0.0038456142029325824,2023-01-19
3518.0,410.0,7.0,2023-02-03,11.0,0.012152104798352882,2023-02-03
3525.0,990.0,5.0,2023-02-05,11.0,0.019047987599646325,2023-02-11
3619.0,801.0,1.0,2023-02-17,11.0,0.01791723516499882,2023-02-20
3652.0,1291.0,9.0,2023-01-20,11.0,0.04710258664767158,2023-01-22
3663.0,106.0,15.0,2023-02-18,11.0,0.00897268152536352,
3669.0,95.0,1.0,2023-02-14,11.0,0.02868129437621854,2023-02-14
3728.0,555.0,13.0,2023-02-16,11.0,0.061548137868766985,2023-02-16
3738.0,801.0,9.0,2023-02-18,11.0,0.04091136337801984,2023-02-18
3796.0,427.0,15.0,2023-01-28,11.0,0.02856344501441673,2023-02-01
3809.0,1354.0,7.0,2023-01-31,11.0,0.002340040033985,2023-02-01
3813.0,753.0,9.0,2023-01-01,11.0,0.0018627676638484799,2023-01-03
3817.0,486.0,15.0,2023-02-27,11.0,0.04154408680504352,
3825.0,23.0,19.0,2023-01-14,11.0,0.025837702082820067,
3839.0,530.0,6.0,2023-01-26,11.0,0.0772141067421253,2023-01-31
3853.0,971.0,1.0,2023-02-17,11.0,0.021839031669973953,2023-02-24
3934.0,1249.0,1.0,2023-01-06,11.0,0.010742216786638338,
4002.0,569.0,6.0,2023-02-24,11.0,0.017453722268007007,
4016.0,700.0,6.0,2023-02-12,11.0,0.05794400335049802,2023-02-17
4019.0,862.0,3.0,2023-02-22,11.0,0.004884560495452556,2023-02-27
4026.0,632.0,11.0,2023-01-10,11.0,0.057317708107383424,2023-01-11
4046.0,1032.0,9.0,2023-01-17,11.0,0.007541479256583907,2023-01-19
4112.0,357.0,13.0,2023-01-06,11.0,0.06527471675541044,2023-01-10
4128.0,103.0,13.0,2023-02-19,11.0,0.06251986473092355,2023-02-20
4148.0,498.0,1.0,2023-02-20,11.0,0.0030167044756663707,2023-02-25
4168.0,480.0,19.0,2023-01-07,11.0,0.01992130538437217,2023-01-08
4173.0,797.0,5.0,2023-02-19,11.0,0.028087998497198428,2023-02-27
4185.0,907.0,19.0,2023-02-09,11.0,0.008420809871491441,2023-02-17
4205.0,656.0,3.0,2023-01-13,11.0,0.0022457191833228233,2023-01-13
4208.0,931.0,3.0,2023-01-14,11.0,0.04917423233569168,2023-01-15
4211.0,1424.0,13.0,2023-02-23,11.0,0.0033006807956221496,
4255.0,337.0,2.0,2023-02-27,11.0,0.012380308512165835,
4261.0,475.0,3.0,2023-02-07,11.0,0.0446606839598694,2023-02-08
4283.0,1497.0,13.0,2023-01-22,11.0,0.0500267503499239,2023-01-23
4288.0,1457.0,19.0,2023-01-26,11.0,0.017157390399708823,
4339.0,958.0,13.0,2023-02-23,11.0,0.0579223211887511,
4362.0,1044.0,5.0,2023-01-07,11.0,0.02110918167635777,2023-01-07
4438.0,687.0,2.0,2023-02-26,11.0,0.03232811672075942,2023-02-27
4451.0,80.0,19.0,2023-01-23,11.0,0.020048507501834508,
4466.0,237.0,13.0,2023-02-15,11.0,0.006323329055993476,2023-02-16
4478.0,1045.0,11.0,2023-02-14,11.0,0.0177058543980074,2023-02-14
4500.0,419.0,7.0,2023-01-06,11.0,0.006099009495590244,2023-01-12
4508.0,566.0,13.0,2023-01-08,11.0,0.011196745729792247,2023-01-14
4524.0,727.0,7.0,2023-01-02,11.0,0.0143130632230107,2023-01-04
4537.0,40.0,1.0,2023-01-19,11.0,0.034649428712384994,2023-01-19
4546.0,1266.0,15.0,2023-02-22,11.0,0.023241582282380383,2023-02-26
4572.0,647.0,13.0,2023-01-20,11.0,0.04077009781488814,2023-01-28
4775.0,448.0,6.0,2023-02-12,11.0,0.040316704026726546,2023-02-13
4816.0,998.0,15.0,2023-02-13,11.0,0.010157073656889887,2023-02-25
4912.0,791.0,19.0,2023-01-23,11.0,0.024333928698477236,2023-01-30
4976.0,426.0,13.0,2023-01-01,11.0,0.040926413930831664,2023-01-11
4981.0,605.0,1.0,2023-02-28,11.0,0.03310303683507335,
4987.0,169.0,13.0,2023-01-27,11.0,0.013452526061891387,2023-01-28
4996.0,1192.0,1.0,2023-02-26,11.0,0.032274753350718305,
8.0,7.0,11.0,2023-01-16,1.0,0.0,2023-01-25
9.0,9.0,16.0,2023-01-01,1.0,0.0,2023-01-10
11.0,88.0,12.0,2023-01-02,1.0,0.0,2023-01-04
54.0,525.0,16.0,2023-01-31,1.0,0.0,2023-02-07
71.0,878.0,16.0,2023-02-21,1.0,0.0,2023-02-27
83.0,55.0,14.0,2023-01-26,1.0,0.0,2023-02-06
96.0,496.0,2.0,2023-01-09,1.0,0.0,2023-01-20
106.0,632.0,14.0,2023-02-21,1.0,0.0,
110.0,1338.0,16.0,2023-02-02,1.0,0.0,2023-02-10
124.0,703.0,10.0,2023-01-07,1.0,0.0,
126.0,1341.0,2.0,2023-01-13,1.0,0.0,2023-01-17
152.0,346.0,5.0,2023-02-27,1.0,0.0,
196.0,132.0,12.0,2023-02-23,1.0,0.0,2023-02-25
222.0,625.0,18.0,2023-01-08,1.0,0.0,2023-01-11
240.0,1094.0,12.0,2023-01-17,1.0,0.0,
266.0,924.0,8.0,2023-01-29,1.0,0.0,2023-01-30
277.0,1417.0,2.0,2023-01-16,1.0,0.0,2023-01-18
286.0,480.0,10.0,2023-02-14,1.0,0.0,2023-02-16
296.0,1070.0,12.0,2023-01-08,1.0,0.0,2023-01-10
308.0,195.0,14.0,2023-01-25,1.0,0.0,2023-01-30
330.0,335.0,17.0,2023-01-15,1.0,0.0,2023-01-16
338.0,398.0,16.0,2023-02-11,1.0,0.0,2023-02-13
347.0,1068.0,16.0,2023-02-14,1.0,0.0,2023-02-15
435.0,188.0,14.0,2023-02-17,1.0,0.0,2023-02-20
499.0,282.0,12.0,2023-02-18,1.0,0.0,2023-02-18
520.0,248.0,2.0,2023-01-23,1.0,0.0,2023-01-25
557.0,60.0,16.0,2023-01-15,1.0,0.0,2023-01-21
559.0,880.0,2.0,2023-01-31,1.0,0.0,2023-02-07
570.0,1081.0,14.0,2023-01-18,1.0,0.0,2023-01-18
572.0,933.0,2.0,2023-02-03,1.0,0.0,2023-02-04
579.0,2.0,10.0,2023-01-06,1.0,0.0,
580.0,1073.0,12.0,2023-02-27,1.0,0.0,
584.0,536.0,18.0,2023-02-27,1.0,0.0,
616.0,1356.0,11.0,2023-01-11,1.0,0.0,2023-01-14
628.0,270.0,18.0,2023-02-05,1.0,0.0,2023-02-13
630.0,842.0,5.0,2023-01-25,1.0,0.0,2023-01-29
646.0,106.0,15.0,2023-02-28,1.0,0.0,
668.0,333.0,17.0,2023-01-31,1.0,0.0,2023-02-04
676.0,673.0,5.0,2023-02-03,1.0,0.0,2023-02-05
692.0,472.0,16.0,2023-02-16,1.0,0.0,2023-02-19
709.0,198.0,5.0,2023-01-08,1.0,0.0,
727.0,1341.0,16.0,2023-01-13,1.0,0.0,2023-01-17
735.0,1442.0,18.0,2023-01-19,1.0,0.0,2023-01-21
761.0,1424.0,12.0,2023-01-12,1.0,0.0,2023-01-18
765.0,662.0,8.0,2023-01-16,1.0,0.0,2023-01-21
774.0,134.0,16.0,2023-02-09,1.0,0.0,2023-02-12
787.0,1021.0,4.0,2023-02-25,1.0,0.0,
793.0,380.0,8.0,2023-02-02,1.0,0.0,2023-02-03
796.0,995.0,12.0,2023-01-25,1.0,0.0,2023-01-27
801.0,1407.0,11.0,2023-01-22,1.0,0.0,2023-01-25
820.0,855.0,12.0,2023-02-24,1.0,0.0,2023-02-27
835.0,212.0,5.0,2023-01-29,1.0,0.0,2023-02-01
836.0,888.0,14.0,2023-01-08,1.0,0.0,2023-01-08
837.0,1040.0,16.0,2023-01-29,1.0,0.0,2023-01-30
843.0,694.0,6.0,2023-01-02,1.0,0.0,2023-01-09
850.0,1189.0,16.0,2023-01-21,1.0,0.0,
861.0,915.0,19.0,2023-02-05,1.0,0.0,
879.0,92.0,18.0,2023-02-02,1.0,0.0,2023-02-08
882.0,392.0,11.0,2023-01-25,1.0,0.0,2023-02-01
904.0,419.0,12.0,2023-02-21,1.0,0.0,2023-02-23
962.0,572.0,5.0,2023-02-08,1.0,0.0,2023-02-11
970.0,818.0,4.0,2023-01-01,1.0,0.0,2023-01-11
992.0,1150.0,16.0,2023-02-17,1.0,0.0,2023-02-17
1045.0,1379.0,2.0,2023-01-02,1.0,0.0,
1046.0,15.0,14.0,2023-01-26,1.0,0.0,
1063.0,419.0,14.0,2023-02-02,1.0,0.0,
1068.0,955.0,14.0,2023-01-02,1.0,0.0,2023-01-03
1070.0,754.0,12.0,2023-01-31,1.0,0.0,2023-02-09
1090.0,4.0,14.0,2023-02-01,1.0,0.0,2023-02-03
1097.0,200.0,4.0,2023-01-10,1.0,0.0,
1123.0,632.0,12.0,2023-02-16,1.0,0.0,2023-02-23
1131.0,1232.0,2.0,2023-01-19,1.0,0.0,2023-01-22
1132.0,855.0,17.0,2023-01-19,1.0,0.0,2023-01-21
1145.0,58.0,16.0,2023-02-15,1.0,0.0,2023-02-17
1147.0,1442.0,12.0,2023-02-22,1.0,0.0,
1158.0,382.0,12.0,2023-01-03,1.0,0.0,2023-01-03
1186.0,401.0,12.0,2023-01-04,1.0,0.0,
1188.0,264.0,14.0,2023-01-12,1.0,0.0,
1191.0,373.0,17.0,2023-01-02,1.0,0.0,2023-01-04
1196.0,21.0,12.0,2023-02-08,1.0,0.0,2023-02-14
1204.0,1006.0,12.0,2023-02-01,1.0,0.0,2023-02-06
1206.0,922.0,3.0,2023-01-08,1.0,0.0,2023-01-08
1219.0,774.0,15.0,2023-01-21,1.0,0.0,
1235.0,554.0,5.0,2023-01-18,1.0,0.0,
1287.0,842.0,12.0,2023-02-20,1.0,0.0,
1288.0,1324.0,2.0,2023-01-23,1.0,0.0,2023-01-23
1319.0,165.0,16.0,2023-01-19,1.0,0.0,2023-01-21
1336.0,832.0,2.0,2023-02-05,1.0,0.0,2023-02-16
1372.0,74.0,17.0,2023-01-09,1.0,0.0,2023-01-16
1377.0,960.0,18.0,2023-02-08,1.0,0.0,2023-02-09
1393.0,19.0,12.0,2023-01-05,1.0,0.0,2023-01-11
1398.0,412.0,14.0,2023-01-13,1.0,0.0,2023-01-15
1420.0,1206.0,16.0,2023-02-27,1.0,0.0,2023-02-28
1451.0,702.0,12.0,2023-01-24,1.0,0.0,2023-01-24
1452.0,1167.0,16.0,2023-01-05,1.0,0.0,2023-01-11
1483.0,914.0,18.0,2023-01-31,1.0,0.0,2023-02-02
1496.0,33.0,16.0,2023-02-27,1.0,0.0,
1541.0,506.0,10.0,2023-01-08,1.0,0.0,2023-01-11
1549.0,968.0,15.0,2023-02-15,1.0,0.0,2023-02-15
1556.0,248.0,12.0,2023-02-28,1.0,0.0,
1575.0,1324.0,8.0,2023-02-01,1.0,0.0,2023-02-03
1587.0,160.0,14.0,2023-01-08,1.0,0.0,
1607.0,432.0,2.0,2023-02-04,1.0,0.0,2023-02-04
1612.0,1147.0,12.0,2023-02-05,1.0,0.0,2023-02-12
1623.0,294.0,10.0,2023-02-19,1.0,0.0,2023-02-24
1626.0,1054.0,12.0,2023-01-16,1.0,0.0,2023-01-18
1634.0,750.0,3.0,2023-01-26,1.0,0.0,2023-01-28
1636.0,16.0,2.0,2023-02-03,1.0,0.0,
1654.0,1447.0,16.0,2023-01-26,1.0,0.0,2023-01-29
1666.0,816.0,12.0,2023-01-10,1.0,0.0,2023-01-12
1678.0,535.0,18.0,2023-02-24,1.0,0.0,2023-02-25
1705.0,1086.0,16.0,2023-02-09,1.0,0.0,2023-02-09
1709.0,1406.0,4.0,2023-01-27,1.0,0.0,2023-01-31
1735.0,290.0,12.0,2023-02-01,1.0,0.0,
1767.0,764.0,2.0,2023-01-21,1.0,0.0,2023-01-23
1785.0,549.0,17.0,2023-02-15,1.0,0.0,2023-02-17
1793.0,790.0,10.0,2023-01-06,1.0,0.0,2023-01-08
1830.0,475.0,14.0,2023-02-02,1.0,0.0,2023-02-04
1868.0,436.0,12.0,2023-01-16,1.0,0.0,
1886.0,1457.0,10.0,2023-01-13,1.0,0.0,2023-01-13
1930.0,1337.0,10.0,2023-02-26,1.0,0.0,2023-02-27
1933.0,428.0,12.0,2023-02-16,1.0,0.0,2023-02-18
1944.0,23.0,16.0,2023-01-15,1.0,0.0,
1947.0,1484.0,12.0,2023-01-28,1.0,0.0,2023-01-28
1960.0,888.0,2.0,2023-01-16,1.0,0.0,2023-01-20
1963.0,1338.0,2.0,2023-01-05,1.0,0.0,2023-01-05
2015.0,1001.0,13.0,2023-02-07,1.0,0.0,2023-02-07
2017.0,953.0,14.0,2023-02-10,1.0,0.0,2023-02-12
2025.0,288.0,2.0,2023-02-07,1.0,0.0,2023-02-08
2056.0,1493.0,12.0,2023-02-02,1.0,0.0,2023-02-08
2064.0,305.0,16.0,2023-01-19,1.0,0.0,2023-01-20
2090.0,226.0,16.0,2023-02-25,1.0,0.0,2023-02-26
2104.0,468.0,12.0,2023-02-11,1.0,0.0,2023-02-17
2119.0,108.0,16.0,2023-01-24,1.0,0.0,2023-02-01
2183.0,809.0,14.0,2023-02-02,1.0,0.0,
2245.0,581.0,8.0,2023-02-21,1.0,0.0,2023-02-26
2254.0,196.0,12.0,2023-01-26,1.0,0.0,2023-01-27
2261.0,192.0,15.0,2023-01-09,1.0,0.0,2023-01-10
2264.0,72.0,14.0,2023-01-09,1.0,0.0,
2326.0,647.0,14.0,2023-01-30,1.0,0.0,2023-02-03
2367.0,265.0,2.0,2023-01-26,1.0,0.0,2023-02-01
2375.0,908.0,12.0,2023-02-25,1.0,0.0,
2393.0,239.0,14.0,2023-02-08,1.0,0.0,2023-02-19
2400.0,1149.0,10.0,2023-01-14,1.0,0.0,2023-01-14
2417.0,822.0,5.0,2023-01-09,1.0,0.0,2023-01-10
2429.0,866.0,16.0,2023-02-03,1.0,0.0,2023-02-08
2431.0,557.0,3.0,2023-02-25,1.0,0.0,2023-02-28
2438.0,929.0,16.0,2023-02-06,1.0,0.0,2023-02-09
2443.0,1281.0,14.0,2023-02-13,1.0,0.0,2023-02-17
2466.0,724.0,17.0,2023-01-26,1.0,0.0,2023-01-27
2508.0,686.0,14.0,2023-01-01,1.0,0.0,2023-01-07
2516.0,1019.0,12.0,2023-02-06,1.0,0.0,2023-02-10
2565.0,383.0,16.0,2023-02-08,1.0,0.0,2023-02-17
2573.0,1233.0,5.0,2023-02-09,1.0,0.0,2023-02-13
2579.0,874.0,16.0,2023-01-28,1.0,0.0,2023-02-02
2603.0,436.0,18.0,2023-01-03,1.0,0.0,2023-01-06
2633.0,677.0,1.0,2023-01-17,1.0,0.0,2023-01-17
2664.0,1400.0,12.0,2023-01-05,1.0,0.0,2023-01-10
2672.0,663.0,18.0,2023-01-05,1.0,0.0,
2712.0,746.0,4.0,2023-02-25,1.0,0.0,
2720.0,1258.0,16.0,2023-02-02,1.0,0.0,2023-02-11
2724.0,853.0,14.0,2023-01-28,1.0,0.0,2023-01-31
2735.0,442.0,16.0,2023-01-07,1.0,0.0,2023-01-16
2751.0,850.0,14.0,2023-01-25,1.0,0.0,
2808.0,624.0,12.0,2023-01-20,1.0,0.0,2023-01-26
2823.0,816.0,17.0,2023-01-15,1.0,0.0,2023-01-23
2833.0,4.0,6.0,2023-02-07,1.0,0.0,2023-02-07
2851.0,800.0,18.0,2023-02-25,1.0,0.0,
2863.0,1049.0,16.0,2023-02-05,1.0,0.0,2023-02-06
2881.0,119.0,14.0,2023-01-26,1.0,0.0,2023-01-26
2906.0,1415.0,18.0,2023-02-19,1.0,0.0,2023-02-21
2919.0,1149.0,16.0,2023-01-17,1.0,0.0,
2988.0,127.0,2.0,2023-01-24,1.0,0.0,2023-01-25
3027.0,333.0,16.0,2023-01-03,1.0,0.0,
3048.0,542.0,16.0,2023-02-22,1.0,0.0,
3078.0,377.0,18.0,2023-01-29,1.0,0.0,2023-02-01
3087.0,680.0,12.0,2023-01-25,1.0,0.0,2023-01-28
3104.0,332.0,12.0,2023-02-07,1.0,0.0,2023-02-10
3107.0,734.0,14.0,2023-01-24,1.0,0.0,2023-01-28
3124.0,581.0,16.0,2023-01-23,1.0,0.0,2023-01-23
3126.0,1191.0,14.0,2023-02-21,1.0,0.0,2023-02-28
3130.0,417.0,5.0,2023-02-13,1.0,0.0,
3140.0,996.0,2.0,2023-01-24,1.0,0.0,
3145.0,543.0,14.0,2023-02-07,1.0,0.0,2023-02-13
3148.0,1311.0,14.0,2023-01-25,1.0,0.0,2023-01-25
3156.0,1153.0,10.0,2023-02-15,1.0,0.0,
3194.0,202.0,14.0,2023-01-11,1.0,0.0,2023-01-15
3213.0,386.0,6.0,2023-01-18,1.0,0.0,2023-01-18
3217.0,1199.0,4.0,2023-02-14,1.0,0.0,2023-02-16
3254.0,890.0,16.0,2023-01-08,1.0,0.0,2023-01-08
3288.0,728.0,16.0,2023-02-26,1.0,0.0,2023-02-28
3290.0,953.0,16.0,2023-02-16,1.0,0.0,2023-02-26
3300.0,682.0,14.0,2023-01-18,1.0,0.0,2023-01-19
3303.0,824.0,18.0,2023-01-30,1.0,0.0,2023-01-31
3308.0,1241.0,16.0,2023-01-26,1.0,0.0,2023-01-28
3322.0,176.0,14.0,2023-01-27,1.0,0.0,2023-02-01
3335.0,839.0,8.0,2023-02-23,1.0,0.0,2023-02-26
3337.0,962.0,8.0,2023-01-03,1.0,0.0,2023-01-04
3368.0,274.0,14.0,2023-02-11,1.0,0.0,2023-02-11
3375.0,949.0,3.0,2023-02-18,1.0,0.0,2023-02-20
3382.0,348.0,12.0,2023-01-22,1.0,0.0,2023-01-22
3386.0,518.0,12.0,2023-01-14,1.0,0.0,2023-01-17
3392.0,1193.0,2.0,2023-02-06,1.0,0.0,2023-02-08
3398.0,366.0,12.0,2023-01-25,1.0,0.0,
3418.0,1175.0,2.0,2023-01-02,1.0,0.0,2023-01-07
3454.0,1410.0,2.0,2023-01-24,1.0,0.0,2023-01-30
3472.0,141.0,16.0,2023-01-01,1.0,0.0,2023-01-03
3492.0,523.0,12.0,2023-02-12,1.0,0.0,
3500.0,941.0,16.0,2023-01-06,1.0,0.0,2023-01-07
3503.0,601.0,2.0,2023-01-29,1.0,0.0,
3512.0,539.0,14.0,2023-01-07,1.0,0.0,
3520.0,341.0,17.0,2023-02-09,1.0,0.0,2023-02-13
3555.0,1412.0,12.0,2023-01-30,1.0,0.0,2023-02-01
3569.0,1345.0,16.0,2023-02-14,1.0,0.0,
3578.0,1087.0,12.0,2023-01-30,1.0,0.0,2023-02-02
3678.0,333.0,2.0,2023-01-13,1.0,0.0,2023-01-15
3679.0,1074.0,16.0,2023-02-28,1.0,0.0,
3686.0,186.0,14.0,2023-02-24,1.0,0.0,2023-02-25
3688.0,708.0,16.0,2023-02-04,1.0,0.0,
3705.0,1480.0,14.0,2023-02-18,1.0,0.0,2023-02-21
3715.0,1279.0,14.0,2023-01-31,1.0,0.0,2023-02-04
3717.0,985.0,3.0,2023-01-05,1.0,0.0,2023-01-06
3731.0,361.0,14.0,2023-01-30,1.0,0.0,2023-02-05
3747.0,1029.0,12.0,2023-01-11,1.0,0.0,
3749.0,1382.0,12.0,2023-02-06,1.0,0.0,
3759.0,1429.0,16.0,2023-02-04,1.0,0.0,
3784.0,1287.0,14.0,2023-02-20,1.0,0.0,2023-02-21
3798.0,455.0,3.0,2023-02-18,1.0,0.0,2023-02-25
3811.0,556.0,3.0,2023-02-04,1.0,0.0,2023-02-04
3829.0,160.0,3.0,2023-02-22,1.0,0.0,
