user_id,order_id,timestamp
72.0,4492.0,2023-02-06 21:57:25
568.0,4513.0,2023-02-16 21:28:22
964.0,4515.0,2023-02-20 19:23:06
1400.0,4522.0,2023-01-27 01:30:42
124.0,4533.0,2023-02-04 23:58:22
537.0,4535.0,2023-02-21 20:41:57
635.0,4544.0,2023-02-05 05:02:15
556.0,4596.0,2023-02-13 06:20:53
102.0,4601.0,2023-01-04 11:02:25
121.0,4625.0,2023-01-27 22:34:21
812.0,4670.0,2023-01-14 00:45:28
435.0,4678.0,2023-01-08 18:32:09
679.0,4687.0,2023-01-14 17:08:42
513.0,4701.0,2023-02-20 14:27:15
1135.0,4712.0,2023-02-16 15:40:38
969.0,4751.0,2023-02-07 12:44:15
1037.0,4785.0,2023-02-21 20:15:39
536.0,4788.0,2023-02-09 05:02:14
971.0,4797.0,2023-02-05 17:50:52
689.0,4831.0,2023-01-26 02:49:57
121.0,4846.0,2023-01-05 12:23:32
1000.0,4847.0,2023-01-31 17:04:57
1310.0,4870.0,2023-02-12 14:54:16
515.0,4925.0,2023-02-16 06:18:08
652.0,4939.0,2023-02-23 02:10:10
1096.0,4949.0,2023-02-24 05:16:00
728.0,4961.0,2023-01-12 22:10:55
464.0,4973.0,2023-02-01 08:59:12
1104.0,3.0,2023-01-13 22:10:49
354.0,480.0,2023-01-28 13:01:39
470.0,503.0,2023-01-29 05:52:57
1250.0,654.0,2023-02-23 11:05:08
805.0,749.0,2023-01-08 21:29:31
1084.0,912.0,2023-01-03 17:27:51
763.0,946.0,2023-02-08 21:50:09
64.0,1163.0,2023-01-08 05:18:42
1477.0,1238.0,2023-01-08 13:01:37
1446.0,1571.0,2023-01-19 04:21:08
893.0,1890.0,2023-02-16 14:01:39
184.0,2001.0,2023-01-16 05:49:51
939.0,2049.0,2023-01-25 11:56:26
1335.0,2554.0,2023-01-19 23:30:33
961.0,2583.0,2023-02-24 21:16:25
712.0,2963.0,2023-01-20 22:13:56
511.0,3064.0,2023-02-14 12:26:38
1110.0,3071.0,2023-02-19 16:48:20
879.0,3318.0,2023-02-27 01:18:52
486.0,3501.0,2023-02-20 18:20:33
504.0,3540.0,2023-01-24 10:11:59
793.0,3932.0,2023-01-20 02:01:26
513.0,3946.0,2023-01-21 04:41:02
998.0,4150.0,2023-02-24 16:04:46
1211.0,4437.0,2023-01-28 11:35:56
154.0,4558.0,2023-01-10 10:48:47
1343.0,4732.0,2023-01-22 11:40:12
305.0,4896.0,2023-02-18 06:40:27
298.0,5.0,2023-01-10 08:32:59
283.0,58.0,2023-01-22 08:23:49
348.0,80.0,2023-01-24 23:14:05
1303.0,88.0,2023-02-09 23:41:28
1196.0,99.0,2023-01-11 03:05:07
696.0,117.0,2023-01-04 19:14:03
1058.0,120.0,2023-01-14 00:19:56
393.0,134.0,2023-01-13 08:03:13
413.0,149.0,2023-01-24 23:23:46
386.0,216.0,2023-01-14 15:56:03
881.0,231.0,2023-01-28 11:13:35
674.0,245.0,2023-02-22 17:37:34
1483.0,249.0,2023-01-01 05:02:15
1300.0,252.0,2023-02-05 04:33:38
36.0,257.0,2023-01-21 18:51:48
680.0,265.0,2023-02-01 13:52:17
1494.0,274.0,2023-01-21 13:48:34
659.0,281.0,2023-01-20 21:56:08
775.0,294.0,2023-02-13 20:07:12
172.0,300.0,2023-02-16 11:23:52
654.0,303.0,2023-02-06 04:09:55
631.0,310.0,2023-02-07 03:34:23
494.0,319.0,2023-02-02 16:45:11
972.0,322.0,2023-01-03 15:45:10
176.0,326.0,2023-01-18 00:27:44
1418.0,327.0,2023-01-05 20:08:33
327.0,328.0,2023-01-01 08:51:19
1470.0,333.0,2023-02-05 09:45:49
822.0,336.0,2023-01-23 19:44:56
535.0,337.0,2023-02-08 17:17:31
1174.0,340.0,2023-01-14 00:02:26
128.0,343.0,2023-02-08 07:20:54
1230.0,379.0,2023-01-21 20:16:22
1315.0,381.0,2023-02-28 22:59:54
596.0,399.0,2023-02-13 19:02:45
141.0,409.0,2023-01-27 05:38:44
1111.0,417.0,2023-01-02 00:33:46
1280.0,421.0,2023-01-27 09:36:07
771.0,438.0,2023-01-14 11:04:08
1193.0,453.0,2023-02-15 16:31:05
626.0,462.0,2023-02-06 15:52:38
873.0,465.0,2023-01-31 17:30:20
783.0,473.0,2023-01-03 20:47:08
108.0,478.0,2023-02-16 18:34:33
1111.0,482.0,2023-01-29 19:05:21
1354.0,486.0,2023-02-11 01:37:46
1083.0,489.0,2023-02-06 11:32:34
788.0,500.0,2023-02-07 15:56:15
658.0,510.0,2023-01-22 05:05:55
1111.0,519.0,2023-01-12 05:19:43
282.0,550.0,2023-01-08 08:08:55
1428.0,551.0,2023-01-22 09:00:32
362.0,555.0,2023-01-12 15:25:22
1289.0,581.0,2023-02-12 12:42:33
283.0,596.0,2023-01-13 20:41:28
33.0,603.0,2023-01-28 06:33:35
787.0,605.0,2023-01-05 22:30:04
1098.0,614.0,2023-02-06 18:09:35
1193.0,627.0,2023-02-13 23:50:03
123.0,650.0,2023-01-06 12:36:42
803.0,653.0,2023-01-28 06:31:38
956.0,658.0,2023-01-06 09:38:14
41.0,667.0,2023-01-14 19:41:59
653.0,677.0,2023-02-05 04:33:28
1399.0,694.0,2023-01-19 23:15:30
247.0,696.0,2023-01-30 16:11:43
1063.0,699.0,2023-01-29 17:27:59
529.0,700.0,2023-02-24 10:02:21
1056.0,710.0,2023-01-28 09:07:48
444.0,730.0,2023-01-23 06:54:29
54.0,744.0,2023-02-15 05:17:39
582.0,759.0,2023-02-28 06:01:56
1336.0,807.0,2023-02-03 23:56:49
1128.0,808.0,2023-01-12 02:11:20
902.0,809.0,2023-01-12 23:26:09
210.0,826.0,2023-01-06 20:51:17
1275.0,838.0,2023-02-17 22:58:45
138.0,848.0,2023-01-28 02:10:37
475.0,872.0,2023-02-07 22:15:20
91.0,891.0,2023-02-15 02:16:59
752.0,915.0,2023-02-02 14:31:20
159.0,924.0,2023-02-19 17:32:44
801.0,926.0,2023-01-20 15:50:05
210.0,955.0,2023-01-07 03:48:21
1146.0,966.0,2023-02-06 13:07:07
231.0,969.0,2023-01-21 12:45:03
678.0,981.0,2023-01-06 00:28:31
679.0,983.0,2023-01-11 09:17:32
1135.0,986.0,2023-01-28 03:01:22
659.0,996.0,2023-01-15 05:37:08
1344.0,998.0,2023-02-13 22:07:34
664.0,1001.0,2023-01-13 10:35:26
517.0,1005.0,2023-01-27 03:49:27
1345.0,1011.0,2023-02-11 17:57:26
1388.0,1036.0,2023-02-22 05:39:37
934.0,1044.0,2023-02-03 08:19:20
1455.0,1061.0,2023-02-07 06:54:49
111.0,1064.0,2023-02-06 18:37:05
1371.0,1071.0,2023-02-07 08:58:44
1492.0,1077.0,2023-02-02 17:28:48
1358.0,1094.0,2023-02-16 11:21:25
1283.0,1111.0,2023-01-05 23:15:59
1062.0,1125.0,2023-01-12 04:42:05
319.0,1127.0,2023-01-11 21:31:25
1119.0,1146.0,2023-02-01 21:34:14
169.0,1162.0,2023-02-21 05:57:45
1007.0,1169.0,2023-02-12 08:00:31
782.0,1177.0,2023-02-04 10:42:32
108.0,1193.0,2023-02-26 09:32:58
742.0,1223.0,2023-01-06 00:22:40
1101.0,1230.0,2023-01-06 13:05:31
143.0,1264.0,2023-02-24 00:51:28
1178.0,1276.0,2023-01-24 01:38:16
330.0,1292.0,2023-01-23 08:14:32
261.0,1295.0,2023-02-01 21:32:02
345.0,1326.0,2023-01-22 06:19:51
124.0,1331.0,2023-02-13 03:06:42
741.0,1337.0,2023-01-12 09:17:03
1278.0,1357.0,2023-01-20 13:58:15
775.0,1382.0,2023-01-15 07:41:53
1177.0,1386.0,2023-02-21 01:25:01
1457.0,1388.0,2023-02-15 16:34:07
217.0,1396.0,2023-02-01 16:37:03
1343.0,1416.0,2023-02-01 14:07:14
1043.0,1422.0,2023-02-12 00:30:15
1487.0,1424.0,2023-02-20 05:29:50
226.0,1445.0,2023-02-08 07:14:51
322.0,1476.0,2023-01-22 16:52:39
518.0,1487.0,2023-02-12 10:58:52
522.0,1489.0,2023-01-25 16:18:22
691.0,1491.0,2023-02-17 17:00:29
451.0,1498.0,2023-01-07 10:51:00
1386.0,1505.0,2023-02-05 10:15:08
844.0,1506.0,2023-02-07 08:02:12
1467.0,1517.0,2023-01-24 23:51:39
1084.0,1528.0,2023-01-04 05:42:17
1013.0,1531.0,2023-02-17 14:02:38
994.0,1560.0,2023-01-20 09:20:59
984.0,1576.0,2023-01-30 12:32:31
859.0,1581.0,2023-01-11 08:48:30
453.0,1584.0,2023-02-01 18:32:58
1138.0,1606.0,2023-02-22 07:59:36
812.0,1611.0,2023-02-10 09:51:52
1450.0,1614.0,2023-01-17 12:32:05
607.0,1619.0,2023-01-24 15:47:38
936.0,1646.0,2023-02-17 06:31:01
754.0,1656.0,2023-02-01 07:17:22
565.0,1685.0,2023-01-17 19:41:26
161.0,1690.0,2023-01-25 09:00:13
904.0,1712.0,2023-01-24 22:18:04
98.0,1727.0,2023-01-20 08:59:11
1162.0,1728.0,2023-01-27 03:09:47
1229.0,1737.0,2023-01-29 20:27:53
726.0,1747.0,2023-01-22 11:53:41
1425.0,1756.0,2023-01-12 09:33:12
115.0,1759.0,2023-01-27 07:40:57
832.0,1768.0,2023-02-03 05:17:54
621.0,1848.0,2023-01-30 10:52:17
1014.0,1855.0,2023-01-31 18:33:56
429.0,1867.0,2023-02-21 03:06:07
15.0,1875.0,2023-02-14 09:01:14
502.0,1897.0,2023-02-24 06:02:32
165.0,1898.0,2023-01-25 15:47:11
575.0,1901.0,2023-02-05 21:57:51
498.0,1915.0,2023-02-11 19:14:43
392.0,1921.0,2023-02-03 08:30:28
1056.0,1940.0,2023-02-28 14:44:23
153.0,1943.0,2023-01-15 02:05:03
1406.0,1949.0,2023-02-26 02:20:33
67.0,1952.0,2023-01-30 00:55:04
1346.0,1964.0,2023-01-06 23:51:09
1079.0,1982.0,2023-01-05 11:45:40
213.0,1984.0,2023-02-07 22:22:01
1197.0,1986.0,2023-01-10 20:18:47
267.0,1991.0,2023-02-08 17:02:26
680.0,2011.0,2023-01-19 02:32:25
335.0,2026.0,2023-01-31 04:49:03
1171.0,2028.0,2023-02-20 03:32:34
728.0,2030.0,2023-01-05 23:45:05
245.0,2062.0,2023-02-23 13:18:19
265.0,2063.0,2023-02-03 09:49:09
549.0,2065.0,2023-02-16 04:36:01
67.0,2066.0,2023-01-23 15:55:26
1098.0,2072.0,2023-02-07 01:42:08
1095.0,2082.0,2023-01-16 23:03:21
1498.0,2096.0,2023-02-13 22:29:37
1376.0,2112.0,2023-01-31 09:06:38
691.0,2114.0,2023-02-20 20:41:52
417.0,2117.0,2023-01-08 06:45:03
379.0,2129.0,2023-01-09 14:55:55
1115.0,2142.0,2023-02-05 22:40:10
1035.0,2144.0,2023-02-13 21:29:37
282.0,2146.0,2023-02-09 07:25:35
915.0,2174.0,2023-01-18 23:59:12
1399.0,2185.0,2023-02-12 13:24:23
795.0,2213.0,2023-01-31 10:24:16
1452.0,2226.0,2023-02-11 18:35:38
269.0,2233.0,2023-02-22 09:18:25
1033.0,2236.0,2023-01-22 06:31:13
1100.0,2243.0,2023-02-21 06:34:52
601.0,2253.0,2023-01-28 04:41:55
1099.0,2275.0,2023-02-22 03:37:49
79.0,2279.0,2023-02-12 20:10:16
1426.0,2283.0,2023-02-07 08:11:05
882.0,2286.0,2023-02-26 07:57:36
1310.0,2294.0,2023-01-02 01:47:51
432.0,2303.0,2023-02-14 01:41:22
1069.0,2314.0,2023-02-03 21:05:33
761.0,2320.0,2023-02-04 08:20:26
876.0,2331.0,2023-01-16 12:24:51
397.0,2351.0,2023-01-10 19:01:41
150.0,2359.0,2023-01-06 13:32:37
378.0,2372.0,2023-01-01 22:54:11
50.0,2373.0,2023-02-26 15:02:05
967.0,2423.0,2023-01-30 17:43:16
852.0,2461.0,2023-02-24 18:21:46
1403.0,2478.0,2023-01-11 06:56:42
180.0,2482.0,2023-02-23 23:10:16
5.0,2485.0,2023-02-13 01:28:39
536.0,2486.0,2023-02-16 01:56:51
936.0,2488.0,2023-01-07 00:00:53
974.0,2500.0,2023-01-06 14:40:30
242.0,2510.0,2023-01-23 04:02:27
565.0,2529.0,2023-02-23 13:31:45
1147.0,2530.0,2023-02-23 12:07:09
828.0,2549.0,2023-01-21 10:55:32
1132.0,2566.0,2023-01-25 02:58:43
900.0,2576.0,2023-02-08 19:22:24
1398.0,2598.0,2023-01-21 07:02:41
986.0,2641.0,2023-02-19 03:36:11
1269.0,2647.0,2023-01-13 05:40:59
1240.0,2653.0,2023-01-22 11:18:05
951.0,2659.0,2023-01-25 22:22:23
45.0,2660.0,2023-01-17 06:12:45
1443.0,2669.0,2023-01-10 07:15:48
1096.0,2679.0,2023-02-04 00:59:41
576.0,2680.0,2023-01-07 01:50:33
1059.0,2683.0,2023-01-18 13:33:05
710.0,2696.0,2023-02-28 02:54:09
815.0,2744.0,2023-01-20 05:24:40
918.0,2754.0,2023-02-22 13:09:19
404.0,2761.0,2023-02-09 13:32:11
1101.0,2765.0,2023-01-28 17:30:18
823.0,2784.0,2023-02-17 22:32:55
672.0,2796.0,2023-01-14 17:30:23
423.0,2799.0,2023-02-20 21:05:37
1246.0,2801.0,2023-02-20 04:06:59
674.0,2820.0,2023-01-31 05:27:32
1399.0,2834.0,2023-02-14 09:31:40
346.0,2837.0,2023-02-11 22:49:30
984.0,2840.0,2023-02-16 14:27:17
1257.0,2875.0,2023-01-13 02:35:54
507.0,2883.0,2023-01-06 08:18:22
1336.0,2924.0,2023-02-23 18:36:54
717.0,2929.0,2023-01-17 20:23:27
1382.0,2958.0,2023-02-16 02:03:14
1412.0,2974.0,2023-01-06 22:32:00
1168.0,2995.0,2023-01-16 06:59:50
869.0,2996.0,2023-02-25 02:41:54
1069.0,3017.0,2023-01-21 11:04:46
648.0,3032.0,2023-01-06 05:43:34
1044.0,3034.0,2023-01-03 14:09:42
1277.0,3042.0,2023-01-05 09:12:44
1162.0,3052.0,2023-02-02 23:19:02
1452.0,3062.0,2023-02-11 02:59:44
332.0,3098.0,2023-01-28 11:41:06
759.0,3105.0,2023-02-27 06:36:57
1317.0,3133.0,2023-02-16 19:15:28
1421.0,3134.0,2023-02-07 18:42:42
401.0,3151.0,2023-02-25 04:02:03
99.0,3152.0,2023-01-20 03:21:56
19.0,3181.0,2023-02-26 10:36:25
1382.0,3184.0,2023-01-19 18:20:17
1243.0,3198.0,2023-01-26 03:25:35
1203.0,3233.0,2023-01-18 00:19:20
669.0,3237.0,2023-02-15 08:41:03
1098.0,3239.0,2023-01-25 14:23:19
263.0,3251.0,2023-01-10 18:19:43
1005.0,3255.0,2023-02-02 17:48:10
525.0,3276.0,2023-01-26 22:03:42
1040.0,3305.0,2023-01-15 09:53:12
681.0,3311.0,2023-01-20 23:03:24
1085.0,3316.0,2023-01-25 04:11:58
1419.0,3332.0,2023-01-10 21:50:48
809.0,3336.0,2023-02-10 04:20:11
252.0,3395.0,2023-02-14 04:28:38
322.0,3400.0,2023-01-04 05:29:37
1041.0,3404.0,2023-02-21 00:51:13
1000.0,3424.0,2023-02-14 23:56:39
867.0,3429.0,2023-02-22 07:29:19
72.0,3433.0,2023-01-16 08:52:25
888.0,3450.0,2023-02-22 11:19:57
970.0,3458.0,2023-02-11 10:31:25
1044.0,3469.0,2023-01-04 03:26:59
636.0,3470.0,2023-02-04 14:42:08
1432.0,3511.0,2023-02-03 19:27:56
1369.0,3517.0,2023-02-28 06:04:57
218.0,3527.0,2023-02-19 12:46:09
619.0,3539.0,2023-01-31 04:19:27
1441.0,3542.0,2023-01-24 06:49:09
967.0,3565.0,2023-02-28 19:33:14
1250.0,3570.0,2023-02-10 00:14:10
1435.0,3589.0,2023-01-03 05:59:43
842.0,3593.0,2023-01-01 18:27:05
1107.0,3595.0,2023-01-19 21:35:01
201.0,3606.0,2023-02-07 02:54:19
998.0,3607.0,2023-02-09 08:03:47
388.0,3612.0,2023-02-01 22:38:26
1046.0,3614.0,2023-01-30 06:28:48
414.0,3615.0,2023-02-05 08:30:16
1310.0,3621.0,2023-02-21 23:56:33
1444.0,3640.0,2023-02-24 05:16:32
192.0,3655.0,2023-02-09 11:23:27
1481.0,3659.0,2023-01-24 04:21:50
705.0,3676.0,2023-02-18 07:25:15
448.0,3681.0,2023-01-03 07:39:27
144.0,3699.0,2023-01-04 12:15:17
505.0,3702.0,2023-02-21 20:04:05
1122.0,3709.0,2023-01-17 05:45:22
189.0,3737.0,2023-01-31 16:03:50
866.0,3746.0,2023-02-13 19:03:20
265.0,3753.0,2023-02-26 20:40:05
492.0,3765.0,2023-01-02 19:07:22
120.0,3778.0,2023-01-20 12:49:09
2.0,3791.0,2023-02-16 03:47:35
1288.0,3804.0,2023-01-25 12:26:45
554.0,3822.0,2023-02-08 17:25:46
29.0,3828.0,2023-02-21 09:46:41
783.0,3833.0,2023-02-27 15:20:58
1066.0,3838.0,2023-02-17 18:12:03
524.0,3850.0,2023-01-02 01:38:52
228.0,3872.0,2023-01-04 16:19:41
571.0,3901.0,2023-01-03 01:15:23
253.0,3941.0,2023-01-06 04:54:44
639.0,3953.0,2023-01-21 18:47:28
62.0,3957.0,2023-02-18 15:57:25
1122.0,3959.0,2023-02-17 01:10:41
1460.0,3962.0,2023-02-21 22:59:55
579.0,3966.0,2023-02-24 02:45:07
232.0,3995.0,2023-02-06 23:06:47
1319.0,3999.0,2023-02-19 20:43:27
1009.0,4001.0,2023-02-03 18:45:26
1350.0,4009.0,2023-02-04 06:43:09
123.0,4041.0,2023-02-02 14:15:36
735.0,4065.0,2023-01-20 01:32:48
1218.0,4077.0,2023-02-26 06:34:02
1455.0,4097.0,2023-01-27 19:15:38
65.0,4103.0,2023-02-17 03:48:42
314.0,4122.0,2023-01-16 01:15:49
100.0,4123.0,2023-01-13 09:43:40
1394.0,4133.0,2023-02-17 11:54:21
970.0,4136.0,2023-02-07 17:59:37
583.0,4137.0,2023-01-05 18:06:08
11.0,4142.0,2023-01-06 13:43:04
322.0,4186.0,2023-01-29 08:10:05
111.0,4219.0,2023-02-02 07:47:22
694.0,4233.0,2023-01-10 01:21:41
47.0,4241.0,2023-02-02 12:22:28
1196.0,4276.0,2023-01-29 06:03:57
71.0,4284.0,2023-02-04 01:45:07
440.0,4303.0,2023-02-01 21:44:12
844.0,4326.0,2023-01-03 03:07:52
590.0,4327.0,2023-01-24 00:40:21
368.0,4342.0,2023-02-22 10:24:20
1370.0,4383.0,2023-01-26 19:45:18
1281.0,4391.0,2023-01-23 16:03:57
1273.0,4397.0,2023-02-07 11:59:06
647.0,4400.0,2023-01-01 11:08:24
1403.0,4406.0,2023-02-21 11:33:08
1328.0,4424.0,2023-01-14 05:59:06
714.0,4426.0,2023-02-23 07:12:35
922.0,4429.0,2023-01-01 00:40:47
432.0,4435.0,2023-02-28 12:23:28
190.0,4440.0,2023-01-23 04:43:26
226.0,4445.0,2023-01-15 19:16:25
379.0,4459.0,2023-01-19 03:00:15
874.0,4467.0,2023-02-19 02:31:01
781.0,4488.0,2023-01-03 20:17:05
1323.0,4494.0,2023-02-01 08:33:29
1443.0,4532.0,2023-01-17 04:47:28
52.0,4543.0,2023-01-26 17:51:46
450.0,4549.0,2023-01-13 13:32:57
609.0,4553.0,2023-02-17 06:00:45
820.0,4564.0,2023-02-26 13:38:14
727.0,4581.0,2023-01-04 01:30:48
1382.0,4583.0,2023-01-07 11:36:01
401.0,4584.0,2023-01-04 19:22:30
863.0,4585.0,2023-01-09 03:46:07
150.0,4606.0,2023-01-03 15:48:14
402.0,4621.0,2023-02-13 11:13:19
811.0,4623.0,2023-01-12 02:32:41
993.0,4627.0,2023-02-16 09:08:45
347.0,4640.0,2023-02-28 07:16:46
1002.0,4642.0,2023-02-27 04:00:10
1466.0,4643.0,2023-01-01 20:40:16
673.0,4655.0,2023-01-18 08:08:48
1484.0,4671.0,2023-02-03 14:25:08
950.0,4695.0,2023-01-30 19:29:32
1400.0,4714.0,2023-01-19 01:05:58
105.0,4723.0,2023-01-06 05:49:08
506.0,4724.0,2023-01-25 00:19:01
670.0,4727.0,2023-01-14 09:47:46
903.0,4734.0,2023-02-23 09:34:49
497.0,4742.0,2023-02-24 10:15:03
326.0,4762.0,2023-01-14 01:13:18
1341.0,4780.0,2023-01-29 14:59:30
233.0,4787.0,2023-02-20 20:29:25
86.0,4822.0,2023-01-03 21:38:12
1283.0,4829.0,2023-02-23 14:50:57
411.0,4866.0,2023-01-26 09:55:53
612.0,4902.0,2023-01-21 10:59:29
1416.0,4905.0,2023-02-20 01:59:27
876.0,4910.0,2023-01-05 11:47:33
566.0,4911.0,2023-01-03 05:11:27
272.0,4918.0,2023-01-08 00:37:37
252.0,4941.0,2023-01-07 06:33:02
1064.0,7.0,2023-01-06 13:40:11
862.0,16.0,2023-01-26 02:43:20
1364.0,23.0,2023-02-12 12:10:53
396.0,179.0,2023-01-08 06:07:46
470.0,209.0,2023-02-19 14:38:13
714.0,246.0,2023-01-03 06:35:19
818.0,263.0,2023-02-25 13:03:30
512.0,358.0,2023-02-21 18:11:13
1422.0,411.0,2023-01-06 17:58:38
1196.0,441.0,2023-01-23 23:10:47
1307.0,448.0,2023-02-23 13:11:23
775.0,477.0,2023-02-15 14:21:25
1224.0,521.0,2023-01-07 22:30:33
523.0,523.0,2023-01-15 21:21:09
327.0,589.0,2023-02-23 07:34:44
1408.0,594.0,2023-02-23 18:06:00
1442.0,622.0,2023-02-01 08:42:23
1013.0,631.0,2023-01-16 04:35:02
711.0,642.0,2023-01-15 16:38:55
1254.0,645.0,2023-02-08 07:50:01
447.0,651.0,2023-02-28 22:46:10
892.0,681.0,2023-01-01 07:49:13
1294.0,726.0,2023-01-23 22:44:45
636.0,738.0,2023-02-01 12:23:50
899.0,739.0,2023-02-19 22:38:27
37.0,772.0,2023-01-23 20:33:12
1413.0,847.0,2023-01-22 06:32:56
154.0,849.0,2023-02-08 11:59:02
106.0,873.0,2023-02-16 10:29:08
49.0,876.0,2023-02-14 10:39:12
217.0,890.0,2023-02-27 23:32:03
1025.0,892.0,2023-01-25 17:50:17
1226.0,896.0,2023-02-27 10:23:14
166.0,979.0,2023-02-21 09:51:15
510.0,982.0,2023-02-19 08:07:21
1267.0,1000.0,2023-02-06 19:17:11
1151.0,1009.0,2023-02-05 19:49:08
437.0,1149.0,2023-02-24 19:51:50
946.0,1156.0,2023-01-02 18:19:12
484.0,1187.0,2023-02-01 12:18:39
37.0,1209.0,2023-02-02 00:04:34
891.0,1224.0,2023-01-03 07:41:25
873.0,1242.0,2023-01-01 13:39:42
41.0,1297.0,2023-01-10 10:25:21
839.0,1304.0,2023-01-10 21:24:43
658.0,1368.0,2023-02-02 13:36:33
1098.0,1417.0,2023-02-11 02:45:43
563.0,1426.0,2023-01-23 18:26:33
996.0,1444.0,2023-01-19 00:38:24
324.0,1532.0,2023-02-03 15:30:20
123.0,1565.0,2023-02-10 14:59:15
1112.0,1596.0,2023-02-18 14:39:32
672.0,1627.0,2023-01-04 23:27:11
281.0,1665.0,2023-01-15 05:36:39
1446.0,1670.0,2023-01-16 07:47:51
1083.0,1689.0,2023-01-20 18:42:29
1037.0,1794.0,2023-01-27 20:22:58
183.0,1904.0,2023-02-28 01:55:59
738.0,1936.0,2023-01-29 01:44:49
656.0,1953.0,2023-02-21 13:52:01
1014.0,1962.0,2023-01-26 09:58:08
636.0,1971.0,2023-01-17 21:22:02
1361.0,1979.0,2023-02-12 18:37:46
239.0,1992.0,2023-01-09 10:59:19
1309.0,1995.0,2023-01-03 01:10:28
706.0,2040.0,2023-01-07 21:42:07
1456.0,2045.0,2023-02-23 15:36:51
1413.0,2078.0,2023-01-16 19:49:40
102.0,2100.0,2023-02-22 22:50:40
958.0,2166.0,2023-01-22 19:17:35
1423.0,2199.0,2023-01-11 06:07:55
1051.0,2202.0,2023-01-05 17:38:24
712.0,2203.0,2023-02-19 20:28:52
507.0,2211.0,2023-02-24 19:37:50
1469.0,2222.0,2023-01-08 13:21:48
497.0,2234.0,2023-02-15 00:02:13
668.0,2292.0,2023-01-21 18:46:08
466.0,2349.0,2023-02-03 08:06:22
946.0,2358.0,2023-02-15 18:54:43
809.0,2360.0,2023-01-11 07:16:58
1362.0,2361.0,2023-02-22 16:11:38
749.0,2363.0,2023-02-09 04:10:27
505.0,2376.0,2023-02-25 12:37:23
1015.0,2388.0,2023-01-08 01:09:56
552.0,2402.0,2023-02-07 07:20:30
1180.0,2413.0,2023-01-22 16:35:52
1430.0,2441.0,2023-02-07 12:40:00
1113.0,2450.0,2023-02-18 17:13:39
1402.0,2464.0,2023-01-27 09:40:44
930.0,2470.0,2023-01-08 02:38:59
79.0,2525.0,2023-01-16 17:52:18
992.0,2539.0,2023-02-24 13:18:32
1027.0,2575.0,2023-02-23 05:16:34
199.0,2601.0,2023-02-20 16:34:11
685.0,2614.0,2023-01-12 06:30:52
661.0,2622.0,2023-01-03 20:32:39
378.0,2644.0,2023-02-07 10:37:19
627.0,2677.0,2023-02-05 03:53:19
1084.0,2715.0,2023-02-09 07:14:48
1353.0,2757.0,2023-01-16 23:20:45
1096.0,2798.0,2023-01-30 13:06:26
840.0,2845.0,2023-02-06 07:17:14
65.0,2861.0,2023-01-18 19:33:31
662.0,2871.0,2023-01-24 16:52:36
238.0,2878.0,2023-01-12 02:56:28
837.0,2884.0,2023-01-06 10:34:14
214.0,2925.0,2023-01-10 02:47:58
1381.0,2938.0,2023-02-02 00:03:25
1327.0,2944.0,2023-02-27 11:49:03
780.0,2953.0,2023-01-21 05:47:25
681.0,2969.0,2023-02-22 03:39:17
754.0,3041.0,2023-01-31 16:02:18
373.0,3158.0,2023-02-02 18:17:34
789.0,3210.0,2023-02-24 13:51:59
542.0,3244.0,2023-02-12 11:21:57
1159.0,3252.0,2023-02-06 14:55:15
708.0,3266.0,2023-01-31 20:53:07
916.0,3270.0,2023-02-25 10:33:03
1418.0,3292.0,2023-02-26 09:52:46
466.0,3350.0,2023-01-18 09:12:26
848.0,3352.0,2023-01-29 19:55:59
361.0,3417.0,2023-01-21 08:36:45
1257.0,3482.0,2023-01-23 10:33:56
530.0,3499.0,2023-02-21 02:01:22
410.0,3518.0,2023-02-03 03:50:49
990.0,3525.0,2023-02-05 07:07:17
801.0,3619.0,2023-02-17 06:40:40
1291.0,3652.0,2023-01-20 08:18:42
106.0,3663.0,2023-02-18 05:25:32
95.0,3669.0,2023-02-14 22:54:53
555.0,3728.0,2023-02-16 14:16:31
801.0,3738.0,2023-02-18 09:46:43
1354.0,3809.0,2023-01-31 01:06:32
753.0,3813.0,2023-01-01 08:55:27
486.0,3817.0,2023-02-27 23:15:31
23.0,3825.0,2023-01-14 09:27:37
530.0,3839.0,2023-01-26 18:15:32
971.0,3853.0,2023-02-17 22:37:30
1249.0,3934.0,2023-01-06 19:33:43
569.0,4002.0,2023-02-24 15:07:25
700.0,4016.0,2023-02-12 23:09:44
862.0,4019.0,2023-02-22 06:18:15
1032.0,4046.0,2023-01-17 00:33:54
357.0,4112.0,2023-01-06 17:05:11
103.0,4128.0,2023-02-19 12:19:45
498.0,4148.0,2023-02-20 05:54:26
480.0,4168.0,2023-01-07 00:32:12
797.0,4173.0,2023-02-19 10:46:30
907.0,4185.0,2023-02-09 20:59:55
656.0,4205.0,2023-01-13 18:33:16
931.0,4208.0,2023-01-14 12:45:22
1424.0,4211.0,2023-02-23 11:21:45
337.0,4255.0,2023-02-27 08:48:19
1497.0,4283.0,2023-01-22 02:04:58
1457.0,4288.0,2023-01-26 19:00:34
958.0,4339.0,2023-02-23 22:53:59
1044.0,4362.0,2023-01-07 05:19:03
687.0,4438.0,2023-02-26 15:40:48
80.0,4451.0,2023-01-23 00:58:34
