order_id,user_id,product_id,order_date,quantity
931,439,7,2023-02-26,4
932,471,6,2023-02-16,3
933,141,5,2023-02-20,5
934,150,6,2023-02-26,6
935,147,5,2023-02-24,6
936,372,12,2023-01-05,1
937,46,2,2023-01-10,3
938,188,4,2023-01-01,3
939,189,18,2023-01-27,3
940,397,3,2023-01-22,3
941,364,5,2023-01-11,3
942,285,8,2023-01-22,3
943,110,15,2023-02-24,6
944,487,14,2023-02-03,3
945,140,13,2023-02-25,5
946,270,15,2023-02-08,4
947,317,17,2023-02-07,4
948,359,20,2023-02-13,24
949,211,14,2023-02-09,2
950,444,15,2023-02-03,4
951,361,17,2023-02-01,3
952,88,13,2023-02-11,3
953,251,14,2023-01-08,1
954,365,17,2023-01-06,0
955,468,3,2023-01-07,4
956,246,15,2023-01-24,4
957,387,13,2023-01-23,6
958,418,13,2023-02-12,5
959,256,5,2023-02-09,3
960,245,8,2023-02-01,1
961,220,4,2023-02-07,2
962,138,14,2023-02-08,4
963,124,4,2023-02-26,2
964,387,8,2023-01-24,3
965,461,11,2023-01-29,1
966,172,12,2023-02-06,2
967,487,1,2023-01-03,13
968,82,2,2023-01-11,4
969,367,10,2023-01-21,2
970,146,17,2023-01-01,1
971,473,8,2023-01-17,3
972,54,14,2023-01-31,3
973,435,2,2023-01-04,2
974,367,17,2023-01-15,1
975,101,14,2023-02-14,1
976,76,4,2023-02-23,1
977,245,10,2023-02-27,5
978,7,8,2023-02-18,3
979,293,1,2023-02-21,55
980,228,15,2023-02-24,6
981,95,2,2023-01-06,1
982,145,15,2023-02-19,3
983,77,4,2023-01-11,1
984,483,16,2023-02-13,2
985,111,12,2023-02-16,2
986,191,18,2023-01-28,3
987,151,17,2023-02-03,1
988,71,7,2023-01-09,5
989,252,2,2023-01-05,4
990,110,9,2023-02-09,1
991,492,16,2023-02-02,1
992,70,8,2023-02-17,2
993,83,16,2023-02-03,2
994,400,17,2023-01-08,0
995,224,18,2023-02-03,4
996,489,3,2023-01-15,6
997,275,6,2023-01-14,7
998,150,19,2023-02-13,6
999,266,3,2023-01-22,7
1000,3,2,2023-02-06,4
1001,463,6,2023-01-13,8
1002,335,15,2023-02-28,4
1003,135,7,2023-02-23,5
1004,97,17,2023-02-24,4
1005,316,16,2023-01-27,4
1006,37,12,2023-01-19,4
1007,26,5,2023-02-07,7
1008,134,11,2023-02-28,2
1009,62,15,2023-02-05,1
1010,121,15,2023-01-13,5
1011,107,1,2023-02-11,9
1012,137,4,2023-02-05,0
1013,263,8,2023-01-26,4
1014,405,8,2023-02-07,1
1015,57,17,2023-01-02,2
1016,14,10,2023-02-14,3
1017,94,15,2023-02-11,3
1018,260,8,2023-02-13,2
1019,463,3,2023-02-25,4
1020,390,7,2023-02-25,4
1021,466,15,2023-01-01,5
1022,219,1,2023-01-16,14
1023,296,5,2023-01-29,3
1024,227,19,2023-02-10,4
1025,136,1,2023-01-07,98
1026,103,12,2023-02-19,3
1027,33,13,2023-02-20,6
1028,267,16,2023-02-02,2
1029,197,11,2023-01-27,4
1030,380,12,2023-01-21,4
1031,45,8,2023-02-22,4
1032,362,16,2023-02-08,4
1033,483,4,2023-01-02,4
1034,82,6,2023-01-17,4
1035,464,6,2023-02-27,3
1036,226,10,2023-02-22,4
1037,148,18,2023-01-26,4
1038,50,7,2023-01-20,4
1039,383,18,2023-01-31,5
1040,253,20,2023-01-01,27
1041,374,2,2023-02-12,1
1042,195,16,2023-02-17,3
1043,446,18,2023-01-22,4
1044,179,9,2023-02-03,2
1045,26,4,2023-01-02,1
1046,297,11,2023-01-26,1
1047,153,9,2023-02-08,3
1048,312,12,2023-02-28,2
1049,104,4,2023-01-13,1
1050,131,10,2023-02-18,3
1051,215,18,2023-01-19,1
1052,390,8,2023-01-14,3
1053,246,16,2023-01-14,3
1054,119,14,2023-01-25,4
1055,394,8,2023-02-14,2
1056,351,2,2023-01-27,1
1057,209,17,2023-01-20,0
1058,154,19,2023-02-09,5
1059,54,1,2023-02-04,15
1060,72,4,2023-01-16,0
1061,66,13,2023-02-07,5
1062,312,6,2023-02-08,5
1063,192,7,2023-02-02,3
1064,264,11,2023-02-06,2
1065,107,16,2023-02-04,2
1066,325,15,2023-02-21,3
1067,343,12,2023-02-16,1
1068,168,12,2023-01-02,1
1069,442,16,2023-02-02,1
1070,74,17,2023-01-31,3
1071,206,11,2023-02-07,2
1072,423,1,2023-01-08,4
1073,32,1,2023-02-18,83
1074,461,11,2023-02-20,1
1075,188,1,2023-02-20,42
1076,210,1,2023-02-28,78
1077,28,4,2023-02-02,4
1078,90,1,2023-02-13,49
1079,40,19,2023-02-11,4
1080,9,11,2023-01-06,1
1081,4,9,2023-01-02,1
1082,271,12,2023-02-03,4
1083,99,8,2023-02-24,2
1084,394,8,2023-02-21,3
1085,204,12,2023-01-31,2
1086,79,6,2023-01-19,6
1087,338,20,2023-02-19,26
1088,321,13,2023-01-18,2
1089,371,6,2023-01-19,3
1090,330,11,2023-02-01,3
1091,212,5,2023-01-08,4
1092,376,15,2023-01-22,3
1093,16,15,2023-01-19,3
1094,251,8,2023-02-16,0
1095,494,1,2023-02-14,68
1096,449,1,2023-01-28,75
1097,109,3,2023-01-10,4
1098,181,6,2023-01-05,4
1099,432,19,2023-01-14,3
1100,27,9,2023-01-24,2
1101,245,1,2023-02-01,51
1102,182,11,2023-02-21,2
1103,17,10,2023-02-07,4
1104,410,19,2023-01-01,6
1105,8,3,2023-01-19,6
1106,127,16,2023-02-01,1
1107,281,6,2023-01-02,5
1108,389,9,2023-01-21,0
1109,138,2,2023-01-15,1
1110,154,16,2023-02-11,4
1111,165,7,2023-01-05,4
1112,110,6,2023-02-24,8
1113,115,14,2023-01-26,1
1114,90,3,2023-01-20,5
1115,81,16,2023-01-28,2
1116,437,13,2023-02-28,4
1117,454,1,2023-02-26,8
1118,311,12,2023-01-29,1
1119,154,13,2023-01-09,5
1120,493,5,2023-02-25,3
1121,237,10,2023-02-15,4
1122,170,16,2023-01-13,2
1123,403,11,2023-02-16,4
1124,109,14,2023-02-19,1
1125,396,8,2023-01-12,3
1126,465,14,2023-01-09,1
1127,231,16,2023-01-11,3
1128,4,19,2023-01-24,6
1129,258,4,2023-01-25,2
1130,239,16,2023-01-26,4
1131,402,19,2023-01-19,3
1132,242,19,2023-01-19,5
1133,179,15,2023-01-06,3
1134,103,7,2023-02-17,5
1135,475,20,2023-02-12,25
1136,106,15,2023-02-16,1
1137,275,19,2023-01-22,3
1138,302,20,2023-02-21,26
1139,301,14,2023-02-23,1
1140,49,3,2023-01-10,4
1141,230,13,2023-02-12,2
1142,21,3,2023-01-14,5
1143,92,7,2023-01-19,5
1144,123,8,2023-01-24,0
1145,145,12,2023-02-15,3
1146,292,9,2023-02-01,4
1147,286,15,2023-02-22,2
1148,392,16,2023-02-03,3
1149,157,4,2023-02-24,2
1150,391,9,2023-01-15,1
1151,158,4,2023-02-27,1
1152,98,2,2023-02-17,3
1153,481,14,2023-02-10,4
1154,95,6,2023-02-19,4
1155,3,18,2023-01-09,5
1156,377,14,2023-01-02,1
1157,217,5,2023-01-23,5
1158,91,5,2023-01-03,4
1159,189,20,2023-01-23,27
1160,454,7,2023-01-02,1
1161,120,19,2023-01-09,5
1162,1,14,2023-02-21,4
1163,87,9,2023-01-08,2
1164,271,8,2023-02-18,3
1165,325,19,2023-01-24,7
1166,202,16,2023-01-14,2
1167,272,6,2023-02-18,4
1168,87,20,2023-01-01,23
1169,90,2,2023-02-12,3
1170,123,14,2023-02-09,4
1171,301,15,2023-01-04,5
1172,68,19,2023-02-27,2
1173,16,11,2023-02-13,1
1174,435,16,2023-02-23,1
1175,419,6,2023-02-13,7
1176,309,13,2023-01-11,5
1177,271,3,2023-02-04,4
1178,356,16,2023-02-23,4
1179,71,3,2023-02-03,1
1180,415,10,2023-01-12,5
1181,285,2,2023-01-03,1
1182,221,2,2023-01-11,2
1183,457,14,2023-01-28,3
1184,419,12,2023-01-06,2
1185,60,4,2023-01-27,3
1186,495,8,2023-01-04,1
1187,399,16,2023-02-01,1
1188,81,5,2023-01-12,5
1189,240,8,2023-01-04,2
1190,141,15,2023-02-24,6
1191,343,5,2023-01-02,5
1192,64,6,2023-01-14,6
1193,342,8,2023-02-26,1
1194,230,8,2023-01-18,3
1195,463,2,2023-01-09,2
1196,259,11,2023-02-08,2
1197,10,8,2023-01-05,1
1198,76,16,2023-01-07,4
1199,159,5,2023-01-13,3
1200,372,20,2023-01-10,24
1201,289,15,2023-01-06,5
1202,20,2,2023-01-16,4
1203,68,11,2023-01-21,2
1204,205,9,2023-02-01,1
1205,487,8,2023-01-27,4
1206,287,17,2023-01-08,3
1207,455,1,2023-02-13,26
1208,9,5,2023-01-03,5
1209,487,20,2023-02-02,24
1210,402,20,2023-02-16,21
1211,108,4,2023-01-12,1
1212,459,3,2023-01-19,5
1213,451,4,2023-02-14,4
1214,433,15,2023-01-01,3
1215,66,1,2023-02-07,78
1216,490,9,2023-02-17,4
1217,145,15,2023-01-10,7
1218,361,18,2023-01-27,5
1219,289,5,2023-01-21,5
1220,18,13,2023-01-16,7
1221,78,11,2023-01-02,3
1222,128,15,2023-02-22,6
1223,443,11,2023-01-06,3
1224,12,18,2023-01-03,4
1225,323,8,2023-01-26,4
1226,486,8,2023-01-29,3
1227,162,15,2023-01-20,6
1228,392,3,2023-02-13,2
1229,251,4,2023-01-18,3
1230,135,7,2023-01-06,7
1231,261,12,2023-02-15,4
1232,447,2,2023-01-16,3
1233,1,1,2023-01-11,75
1234,22,2,2023-01-30,4
1235,374,15,2023-01-18,6
1236,277,11,2023-01-18,3
1237,38,16,2023-02-16,4
1238,179,7,2023-01-08,4
1239,315,14,2023-01-18,2
1240,244,12,2023-02-20,2
1241,210,11,2023-01-23,3
1242,463,11,2023-01-01,3
1243,391,9,2023-01-08,1
1244,47,1,2023-01-30,4
1245,113,3,2023-02-25,3
1246,269,6,2023-01-29,7
1247,109,9,2023-02-22,2
1248,446,1,2023-02-05,9
1249,434,17,2023-02-13,2
1250,436,19,2023-02-04,6
1251,412,17,2023-02-25,2
1252,60,12,2023-02-10,1
1253,15,15,2023-01-06,4
1254,22,13,2023-02-20,7
1255,472,15,2023-01-29,4
1256,310,8,2023-02-22,1
1257,398,1,2023-02-11,40
1258,459,19,2023-02-04,5
1259,122,3,2023-02-04,5
1260,35,9,2023-01-20,3
1261,484,13,2023-01-14,5
1262,231,1,2023-02-07,58
1263,306,11,2023-01-26,2
1264,71,20,2023-02-24,25
1265,24,7,2023-01-05,4
1266,54,14,2023-02-13,3
1267,372,3,2023-01-12,4
1268,436,13,2023-01-30,7
1269,269,14,2023-01-13,4
1270,455,2,2023-01-26,3
1271,497,16,2023-02-02,4
1272,395,17,2023-02-20,4
1273,227,7,2023-02-10,7
1274,133,19,2023-02-21,7
1275,225,17,2023-02-12,1
1276,396,7,2023-01-24,7
1277,331,8,2023-02-21,2
1278,166,18,2023-01-26,4
1279,416,19,2023-02-13,7
1280,428,15,2023-02-20,4
1281,223,12,2023-02-21,2
1282,166,11,2023-02-10,2
1283,230,14,2023-01-25,2
1284,215,5,2023-02-01,3
1285,129,10,2023-01-29,4
1286,167,7,2023-01-01,6
1287,282,2,2023-02-20,1
1288,407,8,2023-01-23,3
1289,45,20,2023-02-28,24
1290,222,17,2023-01-25,3
1291,111,12,2023-02-21,1
1292,303,20,2023-01-23,27
1293,214,4,2023-01-11,0
1294,142,5,2023-02-13,4
1295,160,9,2023-02-01,3
1296,431,12,2023-02-22,4
1297,338,20,2023-01-10,26
1298,126,15,2023-02-09,5
1299,323,15,2023-01-07,4
1300,246,16,2023-01-31,1
1301,293,10,2023-01-04,3
1302,309,15,2023-01-19,4
1303,128,1,2023-01-13,97
1304,163,12,2023-01-10,2
1305,288,1,2023-01-11,23
1306,270,17,2023-01-28,0
1307,48,5,2023-01-02,4
1308,147,7,2023-01-22,5
1309,410,5,2023-02-23,4
1310,360,14,2023-02-12,4
1311,320,20,2023-01-07,24
1312,87,11,2023-01-10,2
1313,6,3,2023-02-06,3
1314,243,9,2023-02-24,1
1315,152,3,2023-01-24,4
1316,148,15,2023-01-09,5
1317,415,7,2023-02-23,4
1318,117,13,2023-01-24,2
1319,5,5,2023-01-19,4
1320,128,13,2023-02-12,6
1321,8,1,2023-01-22,71
1322,245,8,2023-01-04,2
1323,127,17,2023-01-15,0
1324,111,14,2023-01-21,1
1325,52,2,2023-02-13,1
1326,355,3,2023-01-22,7
1327,195,5,2023-01-10,4
1328,321,9,2023-02-12,0
1329,156,3,2023-01-03,4
1330,229,10,2023-01-21,2
1331,105,12,2023-02-13,3
1332,352,6,2023-01-17,3
1333,184,2,2023-02-28,4
1334,385,20,2023-01-14,23
1335,428,19,2023-02-12,4
1336,428,1,2023-02-05,66
1337,230,10,2023-01-12,4
1338,475,12,2023-01-29,3
1339,63,8,2023-02-12,0
1340,193,2,2023-01-22,3
1341,261,10,2023-02-04,1
1342,263,10,2023-02-14,2
1343,25,12,2023-02-12,3
1344,280,9,2023-02-24,0
1345,156,8,2023-01-29,0
1346,239,12,2023-01-19,2
1347,415,16,2023-01-09,3
1348,106,20,2023-01-31,22
1349,373,11,2023-01-01,3
1350,325,6,2023-01-14,8
1351,410,4,2023-01-19,3
1352,478,12,2023-02-08,2
1353,492,17,2023-02-22,1
1354,307,6,2023-01-12,3
1355,324,4,2023-02-26,4
1356,115,8,2023-02-22,1
1357,124,6,2023-01-20,4
1358,131,3,2023-01-13,7
1359,483,9,2023-01-05,4
1360,86,4,2023-02-15,1
1361,364,16,2023-01-26,4
1362,441,3,2023-02-10,3
1363,403,4,2023-02-05,0
1364,13,14,2023-01-06,2
1365,25,20,2023-02-01,24
1366,38,11,2023-01-30,2
1367,454,9,2023-01-03,3
1368,449,8,2023-02-02,3
1369,315,13,2023-01-08,5
1370,385,3,2023-02-27,4
1371,321,6,2023-01-30,2
1372,398,11,2023-01-09,0
1373,22,12,2023-01-28,2
1374,422,13,2023-02-03,4
1375,355,3,2023-01-30,8
1376,382,14,2023-01-05,1
1377,15,16,2023-02-08,3
1378,366,11,2023-02-03,2
1379,18,1,2023-02-24,70
1380,91,11,2023-01-10,3
1381,474,11,2023-01-04,3
1382,23,3,2023-01-15,1
1383,379,7,2023-01-21,6
1384,369,18,2023-02-05,5
1385,149,10,2023-02-25,4
1386,179,17,2023-02-21,2
1387,457,12,2023-01-29,3
1388,305,5,2023-02-15,4
1389,139,17,2023-01-29,1
1390,280,13,2023-02-26,3
1391,225,1,2023-02-28,39
1392,233,5,2023-02-21,5
1393,66,6,2023-01-05,4
1394,13,16,2023-01-16,1
1395,361,17,2023-01-12,0
1396,149,3,2023-02-01,4
1397,470,20,2023-02-06,28
1398,278,15,2023-01-13,2
1399,431,18,2023-02-22,3
1400,32,4,2023-02-28,0
1401,155,17,2023-02-08,2
1402,419,11,2023-01-20,2
1403,111,16,2023-01-17,2
1404,495,12,2023-02-17,1
1405,111,3,2023-02-06,2
1406,121,20,2023-01-11,25
1407,443,18,2023-01-07,3
1408,115,3,2023-01-27,8
1409,242,8,2023-02-06,4
1410,347,11,2023-02-27,1
1411,467,2,2023-01-31,2
1412,70,4,2023-02-05,1
1413,399,12,2023-01-01,2
1414,102,6,2023-02-08,5
1415,336,17,2023-01-19,2
1416,241,7,2023-02-01,4
1417,485,4,2023-02-11,3
1418,377,7,2023-02-20,3
1419,468,8,2023-02-01,2
1420,463,10,2023-02-27,4
1421,236,11,2023-02-18,0
1422,191,16,2023-02-12,2
1423,154,15,2023-02-19,7
1424,324,1,2023-02-20,37
1425,146,2,2023-02-22,3
1426,20,6,2023-01-23,4
1427,439,7,2023-01-01,6
1428,38,8,2023-01-07,3
1429,257,3,2023-02-15,7
1430,250,1,2023-02-02,23
1431,337,12,2023-01-28,3
1432,190,3,2023-01-01,4
1433,62,8,2023-01-27,0
1434,4,6,2023-02-20,6
1435,246,11,2023-02-24,4
1436,17,3,2023-01-21,4
1437,438,15,2023-02-28,8
1438,334,1,2023-01-27,77
1439,366,3,2023-01-02,2
1440,153,9,2023-02-07,3
1441,379,6,2023-01-14,5
1442,65,14,2023-02-10,2
1443,276,11,2023-01-19,3
1444,200,5,2023-01-19,3
1445,447,8,2023-02-08,0
1446,182,6,2023-02-23,4
1447,261,18,2023-02-19,3
1448,363,9,2023-02-20,3
1449,389,9,2023-02-25,2
1450,328,7,2023-02-08,2
1451,84,2,2023-01-24,2
1452,454,12,2023-01-05,3
1453,208,12,2023-01-06,1
1454,61,13,2023-01-24,4
1455,493,4,2023-01-03,0
1456,98,17,2023-01-20,3
1457,54,15,2023-02-25,3
1458,417,16,2023-02-06,4
1459,472,16,2023-01-18,1
1460,263,15,2023-01-22,3
1461,259,4,2023-01-14,3
1462,425,14,2023-02-12,4
1463,134,15,2023-02-26,4
1464,278,4,2023-02-21,0
1465,132,15,2023-01-27,7
1466,268,4,2023-02-19,1
1467,464,1,2023-02-02,27
1468,196,12,2023-01-09,1
1469,7,18,2023-01-09,4
1470,496,13,2023-01-21,8
1471,204,4,2023-02-16,2
1472,303,14,2023-01-05,1
1473,273,15,2023-01-19,4
1474,448,10,2023-02-24,5
1475,261,15,2023-02-26,7
1476,276,6,2023-01-22,2
1477,120,17,2023-02-09,1
1478,169,9,2023-01-30,4
1479,38,17,2023-02-25,4
1480,115,6,2023-01-11,6
1481,374,2,2023-01-26,4
1482,319,9,2023-01-24,2
1483,242,16,2023-01-31,1
1484,187,13,2023-01-27,2
1485,134,16,2023-01-14,3
1486,208,4,2023-01-12,2
1487,237,11,2023-02-12,3
1488,343,11,2023-01-11,3
1489,123,15,2023-01-25,5
1490,331,19,2023-01-25,4
1491,301,14,2023-02-17,4
1492,139,19,2023-02-27,5
1493,135,1,2023-01-05,81
1494,417,17,2023-02-13,3
1495,169,15,2023-01-28,6
1496,499,9,2023-02-27,1
1497,383,5,2023-01-14,8
1498,265,18,2023-01-07,6
1499,451,12,2023-01-03,1
1500,224,11,2023-01-04,3
1501,329,15,2023-01-30,1
1502,58,18,2023-02-12,5
1503,153,12,2023-01-05,2
1504,381,2,2023-01-29,1
1505,95,8,2023-02-05,4
1506,418,14,2023-02-07,2
1507,176,8,2023-01-19,1
1508,95,3,2023-02-08,4
1509,437,19,2023-01-14,6
1510,92,5,2023-02-16,1
1511,268,13,2023-01-15,3
1512,421,20,2023-02-11,25
1513,263,8,2023-01-07,2
1514,61,12,2023-01-28,3
1515,30,13,2023-01-17,5
1516,381,6,2023-01-21,2
1517,434,1,2023-01-24,88
1518,100,10,2023-02-05,2
1519,245,15,2023-01-08,6
1520,382,20,2023-01-07,25
1521,253,7,2023-01-22,4
1522,440,6,2023-01-01,6
1523,7,9,2023-02-20,1
1524,169,15,2023-01-27,2
1525,64,6,2023-01-10,6
1526,8,12,2023-02-11,4
1527,119,8,2023-01-29,1
1528,332,16,2023-01-04,3
1529,283,13,2023-02-20,3
1530,312,13,2023-01-22,4
1531,160,12,2023-02-17,1
1532,467,16,2023-02-03,1
1533,495,11,2023-01-08,1
1534,352,11,2023-02-27,1
1535,311,16,2023-01-09,2
1536,206,7,2023-02-09,5
1537,205,14,2023-02-21,1
1538,7,11,2023-02-03,2
1539,352,17,2023-02-09,0
1540,91,15,2023-02-05,4
1541,207,8,2023-01-08,2
1542,442,10,2023-02-11,3
1543,270,8,2023-01-28,2
1544,340,1,2023-02-21,84
1545,280,19,2023-02-10,7
1546,405,14,2023-02-28,4
1547,66,5,2023-01-08,3
1548,219,11,2023-02-06,3
1549,469,9,2023-02-15,3
1550,311,4,2023-01-31,1
1551,323,4,2023-01-10,3
1552,212,3,2023-02-17,6
1553,472,11,2023-01-25,0
1554,294,6,2023-02-16,4
1555,401,12,2023-02-27,2
1556,484,17,2023-02-28,4
1557,264,19,2023-01-22,5
1558,209,7,2023-02-24,4
1559,453,20,2023-01-01,23
1560,373,7,2023-01-20,2
1561,16,5,2023-01-20,3
1562,108,8,2023-01-22,2
1563,144,5,2023-01-28,7
1564,467,20,2023-02-03,23
1565,21,15,2023-02-10,5
1566,48,8,2023-02-16,2
1567,277,8,2023-02-12,1
1568,228,17,2023-01-22,1
1569,443,19,2023-01-31,3
1570,266,3,2023-02-17,5
1571,225,18,2023-01-19,3
1572,184,20,2023-01-04,24
1573,60,12,2023-02-28,1
1574,217,20,2023-02-05,24
1575,494,17,2023-02-01,2
1576,264,2,2023-01-30,2
1577,410,15,2023-02-09,4
1578,394,20,2023-01-23,27
1579,11,5,2023-02-26,8
1580,37,4,2023-02-25,3
1581,296,3,2023-01-11,8
1582,405,10,2023-02-12,2
1583,211,19,2023-01-09,5
1584,460,8,2023-02-01,4
1585,413,7,2023-01-13,2
1586,355,15,2023-01-19,4
1587,297,20,2023-01-08,25
1588,470,17,2023-01-24,1
1589,381,20,2023-01-09,22
1590,212,5,2023-01-24,5
1591,262,12,2023-02-16,4
1592,139,14,2023-02-04,4
1593,177,17,2023-01-31,1
1594,189,4,2023-01-04,1
1595,452,12,2023-02-25,2
1596,230,20,2023-02-18,28
1597,379,15,2023-02-12,7
1598,444,1,2023-01-05,35
1599,101,20,2023-02-18,26
1600,162,1,2023-01-16,95
1601,150,2,2023-01-25,4
1602,241,9,2023-01-31,2
1603,77,10,2023-02-12,2
1604,468,12,2023-02-27,3
1605,135,2,2023-01-27,3
1606,406,8,2023-02-22,1
1607,233,11,2023-02-04,2
1608,143,2,2023-02-15,3
1609,42,15,2023-02-17,4
1610,322,13,2023-01-24,3
1611,79,18,2023-02-10,6
1612,453,3,2023-02-05,4
1613,167,16,2023-02-22,4
1614,220,9,2023-01-17,3
1615,310,2,2023-01-24,3
1616,209,8,2023-02-17,1
1617,361,13,2023-01-27,5
1618,479,1,2023-01-15,78
1619,269,4,2023-01-24,3
1620,90,13,2023-02-27,2
1621,206,17,2023-01-25,1
1622,61,17,2023-02-25,1
1623,186,3,2023-02-19,3
1624,436,20,2023-02-22,24
1625,399,8,2023-01-25,2
1626,452,14,2023-01-16,2
1627,49,20,2023-01-04,26
1628,439,2,2023-01-10,2
1629,394,16,2023-02-16,2
1630,23,7,2023-01-21,1
1631,418,5,2023-01-03,1
1632,99,13,2023-01-31,4
1633,441,18,2023-01-13,5
1634,337,1,2023-01-26,91
1635,143,10,2023-01-01,2
1636,160,12,2023-02-03,1
1637,375,11,2023-02-04,0
1638,148,9,2023-01-14,2
1639,43,18,2023-01-12,1
1640,32,18,2023-01-27,4
1641,74,12,2023-01-25,1
1642,28,5,2023-02-21,8
1643,244,20,2023-02-24,22
1644,318,6,2023-02-13,7
1645,143,19,2023-02-11,6
1646,54,10,2023-02-17,2
1647,371,1,2023-01-14,48
1648,41,10,2023-02-25,6
1649,104,20,2023-02-10,25
1650,219,13,2023-02-01,6
1651,172,12,2023-02-08,2
1652,12,10,2023-02-27,4
1653,330,20,2023-01-16,27
1654,457,16,2023-01-26,4
1655,288,17,2023-02-11,0
1656,308,3,2023-02-01,6
1657,59,4,2023-02-16,3
1658,144,3,2023-02-26,1
1659,49,4,2023-02-20,1
1660,230,8,2023-02-03,3
1661,4,9,2023-02-08,2
1662,154,10,2023-01-29,2
1663,124,9,2023-02-13,2
1664,321,6,2023-01-21,2
1665,113,19,2023-01-15,2
1666,285,6,2023-01-10,5
1667,69,19,2023-02-12,6
1668,188,19,2023-01-04,6
1669,60,19,2023-01-18,2
1670,212,13,2023-01-16,8
1671,334,12,2023-01-04,1
1672,485,11,2023-02-17,2
1673,367,11,2023-01-07,4
1674,110,19,2023-02-12,5
1675,133,19,2023-01-06,7
1676,70,2,2023-01-21,1
1677,67,7,2023-02-27,2
1678,330,9,2023-02-24,1
1679,300,17,2023-01-14,4
1680,88,10,2023-01-25,4
1681,363,14,2023-02-28,2
1682,84,15,2023-02-16,5
1683,330,4,2023-01-16,1
1684,79,18,2023-02-06,6
1685,447,4,2023-01-17,0
1686,261,5,2023-02-28,3
1687,73,7,2023-02-21,4
1688,41,18,2023-01-10,5
1689,98,16,2023-01-20,3
1690,397,16,2023-01-25,1
1691,19,11,2023-01-19,4
1692,439,2,2023-02-26,1
1693,36,3,2023-02-25,5
1694,276,16,2023-02-22,4
1695,246,12,2023-01-15,4
1696,488,15,2023-01-07,5
1697,32,2,2023-02-22,3
1698,492,1,2023-01-28,81
1699,138,8,2023-01-24,3
1700,327,3,2023-02-23,7
1701,30,5,2023-01-06,5
1702,417,15,2023-01-05,4
1703,103,11,2023-01-24,0
1704,231,3,2023-02-16,2
1705,86,4,2023-02-09,1
1706,223,19,2023-01-03,5
1707,215,19,2023-01-14,5
1708,341,12,2023-02-12,4
1709,212,18,2023-01-27,5
1710,140,7,2023-01-25,5
1711,213,8,2023-01-18,3
1712,107,13,2023-01-24,5
1713,225,9,2023-01-02,1
1714,480,17,2023-02-15,4
1715,211,19,2023-02-28,3
1716,254,17,2023-01-22,1
1717,413,6,2023-02-17,5
1718,346,2,2023-01-18,1
1719,165,7,2023-02-26,3
1720,363,8,2023-02-03,3
1721,402,4,2023-02-13,1
1722,352,18,2023-01-12,3
1723,150,9,2023-02-04,2
1724,267,17,2023-01-03,3
1725,208,2,2023-02-02,4
1726,190,11,2023-01-27,2
1727,296,8,2023-01-20,4
1728,345,4,2023-01-27,1
1729,247,16,2023-01-27,2
1730,475,9,2023-02-21,4
1731,357,20,2023-02-22,24
1732,328,5,2023-02-25,8
1733,101,9,2023-01-08,3
1734,468,6,2023-02-05,6
1735,124,10,2023-02-01,5
1736,174,13,2023-01-16,5
1737,13,5,2023-01-29,4
1738,249,13,2023-01-13,2
1739,20,10,2023-02-16,4
1740,429,19,2023-01-24,3
1741,276,12,2023-01-07,3
1742,85,17,2023-01-06,3
1743,320,9,2023-02-25,2
1744,229,14,2023-01-29,3
1745,170,4,2023-02-04,2
1746,320,4,2023-01-24,2
1747,287,17,2023-01-22,2
1748,119,16,2023-01-11,1
1749,52,15,2023-01-16,4
1750,239,13,2023-02-23,3
1751,396,12,2023-01-15,3
1752,54,13,2023-02-26,4
1753,160,8,2023-01-24,2
1754,459,7,2023-01-02,8
1755,92,3,2023-01-21,1
1756,197,6,2023-01-12,1
1757,395,13,2023-01-13,4
1758,149,9,2023-02-17,0
1759,228,1,2023-01-27,1
1760,472,6,2023-01-19,4
1761,249,9,2023-02-15,3
1762,383,1,2023-01-02,82
1763,329,16,2023-02-22,2
1764,334,17,2023-01-29,2
1765,385,5,2023-01-24,1
1766,247,4,2023-02-08,2
1767,254,18,2023-01-21,2
1768,295,3,2023-02-03,2
1769,89,10,2023-02-21,2
1770,496,10,2023-02-16,5
1771,126,18,2023-01-31,3
1772,176,11,2023-01-01,2
1773,262,14,2023-01-15,2
1774,47,2,2023-02-03,4
1775,459,11,2023-02-22,1
1776,200,9,2023-02-14,3
1777,115,1,2023-01-17,89
1778,478,20,2023-01-01,22
1779,58,13,2023-02-15,3
1780,146,5,2023-02-15,7
1781,431,12,2023-01-31,2
1782,38,1,2023-01-19,12
1783,216,16,2023-02-06,3
1784,237,17,2023-01-11,0
1785,344,5,2023-02-15,4
1786,74,11,2023-01-25,2
1787,118,2,2023-01-15,1
1788,260,9,2023-02-09,2
1789,435,8,2023-02-05,3
1790,370,17,2023-02-03,2
1791,320,18,2023-02-12,1
1792,448,8,2023-01-01,0
1793,245,6,2023-01-06,4
1794,61,11,2023-01-27,1
1795,437,11,2023-01-13,3
1796,177,4,2023-02-25,3
1797,308,10,2023-02-19,2
1798,263,7,2023-02-12,3
1799,320,20,2023-01-21,25
1800,350,18,2023-02-16,1
1801,386,15,2023-01-25,4
1802,153,16,2023-01-05,3
1803,407,1,2023-01-19,46
1804,345,18,2023-01-29,3
1805,433,20,2023-02-19,23
1806,35,15,2023-01-20,1
1807,407,10,2023-01-16,5
1808,242,1,2023-01-18,54
